Team,MatchId,RoundId,RoundWinner,Map,RoundKills,Mapa,Victorias_Terroristas,Victorias_ContraTerroristas,RoundKillsT,RoundKillsCT,AllKillsRounds,RoundKillsT_scaled,RoundKillsCT_scaled,AllKillsRounds_scaled,Equipo,Total_Kills,Media,Mediana,Moda
CounterTerrorist,374,3,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,4,True,de_mirage,3,,,,,,,,,,,,,,
Terrorist,374,4,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,4,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,4,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,4,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,4,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,4,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,4,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,4,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,4,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,5,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,5,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,5,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,5,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,5,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,5,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,5,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,5,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,5,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,5,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,374,6,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,6,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,6,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,6,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,6,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,6,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,6,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,6,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,6,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,6,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,7,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,7,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,7,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,374,7,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,7,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,7,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,7,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,7,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,7,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,7,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,8,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,8,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,8,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,8,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,8,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,8,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,8,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,8,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,8,False,de_mirage,3,,,,,,,,,,,,,,
CounterTerrorist,374,8,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,9,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,9,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,9,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,9,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,9,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,9,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,9,False,de_mirage,3,,,,,,,,,,,,,,
CounterTerrorist,374,9,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,9,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,9,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,10,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,10,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,10,True,de_mirage,2,,,,,,,,,,,,,,
Terrorist,374,10,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,10,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,10,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,10,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,10,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,10,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,10,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,11,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,11,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,11,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,11,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,11,True,de_mirage,4,,,,,,,,,,,,,,
CounterTerrorist,374,11,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,11,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,11,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,11,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,11,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,12,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,12,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,12,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,12,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,12,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,12,False,de_mirage,3,,,,,,,,,,,,,,
CounterTerrorist,374,12,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,12,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,12,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,12,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,13,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,13,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,13,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,13,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,13,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,13,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,13,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,13,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,13,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,13,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,14,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,14,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,14,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,14,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,14,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,14,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,14,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,14,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,14,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,374,14,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,15,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,15,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,15,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,15,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,15,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,15,True,de_mirage,3,,,,,,,,,,,,,,
Terrorist,374,15,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,15,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,15,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,15,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,16,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,16,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,16,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,374,16,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,374,16,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,16,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,16,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,374,16,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,374,16,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,374,16,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,1,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,1,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,1,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,1,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,1,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,1,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,1,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,1,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,1,True,de_mirage,3,,,,,,,,,,,,,,
CounterTerrorist,377,1,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,2,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,2,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,2,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,2,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,2,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,2,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,2,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,2,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,2,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,2,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,3,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,3,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,3,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,3,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,3,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,3,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,3,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,3,False,de_mirage,4,,,,,,,,,,,,,,
CounterTerrorist,377,3,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,3,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,4,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,4,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,4,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,4,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,4,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,4,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,4,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,4,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,4,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,4,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,5,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,5,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,5,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,5,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,5,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,5,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,5,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,5,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,5,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,5,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,6,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,6,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,6,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,6,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,6,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,6,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,6,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,6,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,6,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,6,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,7,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,7,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,7,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,7,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,7,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,7,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,7,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,7,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,7,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,7,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,8,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,8,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,8,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,8,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,8,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,8,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,8,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,8,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,8,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,8,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,9,False,de_mirage,4,,,,,,,,,,,,,,
Terrorist,377,9,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,9,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,9,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,9,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,9,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,9,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,9,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,9,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,9,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,10,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,10,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,10,True,de_mirage,3,,,,,,,,,,,,,,
Terrorist,377,10,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,10,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,10,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,10,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,10,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,10,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,10,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,11,True,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,11,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,11,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,11,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,11,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,11,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,11,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,11,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,11,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,11,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,12,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,12,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,12,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,12,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,12,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,12,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,12,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,12,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,12,True,de_mirage,3,,,,,,,,,,,,,,
CounterTerrorist,377,12,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,13,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,13,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,13,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,13,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,13,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,13,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,13,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,13,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,13,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,13,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,14,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,14,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,14,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,14,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,14,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,14,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,14,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,14,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,14,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,14,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,15,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,15,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,15,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,15,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,15,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,15,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,15,False,de_mirage,3,,,,,,,,,,,,,,
CounterTerrorist,377,15,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,15,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,15,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,16,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,16,False,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,16,False,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,16,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,16,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,16,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,16,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,16,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,16,True,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,16,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,17,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,17,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,17,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,17,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,17,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,17,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,17,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,17,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,17,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,17,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,18,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,18,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,18,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,18,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,18,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,18,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,18,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,18,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,18,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,18,False,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,19,True,de_mirage,2,,,,,,,,,,,,,,
CounterTerrorist,377,19,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,19,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,19,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,19,True,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,19,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,19,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,19,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,19,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,19,False,de_mirage,3,,,,,,,,,,,,,,
CounterTerrorist,377,20,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,20,True,de_mirage,1,,,,,,,,,,,,,,
CounterTerrorist,377,20,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,20,True,de_mirage,0,,,,,,,,,,,,,,
CounterTerrorist,377,20,True,de_mirage,1,,,,,,,,,,,,,,
Terrorist,377,20,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,20,False,de_mirage,2,,,,,,,,,,,,,,
Terrorist,377,20,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,20,False,de_mirage,0,,,,,,,,,,,,,,
Terrorist,377,20,False,de_mirage,1,,,,,,,,,,,,,,
Terrorist,378,1,True,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,1,True,de_dust2,2,,,,,,,,,,,,,,
Terrorist,378,1,True,de_dust2,2,,,,,,,,,,,,,,
Terrorist,378,1,True,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,1,True,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,1,False,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,1,False,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,1,False,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,1,False,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,1,False,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,2,False,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,2,False,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,2,False,de_dust2,1,,,,,,,,,,,,,,
Terrorist,378,2,False,de_dust2,4,,,,,,,,,,,,,,
Terrorist,378,2,False,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,2,True,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,2,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,2,True,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,2,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,2,True,de_dust2,1,,,,,,,,,,,,,,
Terrorist,378,3,False,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,3,False,de_dust2,2,,,,,,,,,,,,,,
Terrorist,378,3,False,de_dust2,1,,,,,,,,,,,,,,
Terrorist,378,3,False,de_dust2,1,,,,,,,,,,,,,,
Terrorist,378,3,False,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,3,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,3,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,3,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,3,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,3,True,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,4,False,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,4,False,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,4,False,de_dust2,4,,,,,,,,,,,,,,
Terrorist,378,4,False,de_dust2,1,,,,,,,,,,,,,,
Terrorist,378,4,False,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,4,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,4,True,de_dust2,2,,,,,,,,,,,,,,
CounterTerrorist,378,4,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,4,True,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,4,True,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,5,False,de_dust2,1,,,,,,,,,,,,,,
Terrorist,378,5,False,de_dust2,2,,,,,,,,,,,,,,
Terrorist,378,5,False,de_dust2,1,,,,,,,,,,,,,,
Terrorist,378,5,False,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,5,False,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,5,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,5,True,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,5,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,5,True,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,5,True,de_dust2,1,,,,,,,,,,,,,,
Terrorist,378,6,True,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,6,True,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,6,True,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,6,True,de_dust2,0,,,,,,,,,,,,,,
Terrorist,378,6,True,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,6,False,de_dust2,0,,,,,,,,,,,,,,
CounterTerrorist,378,6,False,de_dust2,2,,,,,,,,,,,,,,
CounterTerrorist,378,6,False,de_dust2,1,,,,,,,,,,,,,,
CounterTerrorist,378,6,False,de_dust2,0,,,,,,,,,,,,,,
